"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","Status","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","1","metric_id"
"2025-10-13",0.13189528782482898,0.12732660811348126,Inf,-0.11766027835123966,0.3814508540008976,"Fished","2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2014-09-03",0.9161900114219557,0.09003350804554998,Inf,0.7397275782508805,1.0926524445930308,"No-take","2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2016-03-11",0.8418811431415871,0.09003350804554723,Inf,0.6654187099705174,1.018343576312657,"No-take","2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2016-11-03",0.4741858631920697,0.18006701612915846,Inf,0.12126099677532615,0.8271107296088132,"No-take","2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-10-13",0.16975599409264155,0.1273266081134819,Inf,-0.07979957208342833,0.4193115602687114,"No-take","2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2017-02-03",2.1275247405185826,0.13244427654480104,10,1.832420502225897,2.422628978811268,"No-take","2017-02-03","Pre-bloom","Orcades Bank - Orcades Bank Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","overall","shannon_diversity"
"2017-02-03",1.9351342336339072,0.13435989174191737,Inf,1.6717936848530486,2.198474782414766,"Fished","2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-11-14",1.8893137184719613,0.13035174617523104,Inf,1.6338289906466017,2.1447984462973206,"Fished","2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2017-02-03",1.3789239065611603,0.13435989169015672,Inf,1.1155833578817507,1.6422644552405699,"No-take","2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-11-14",1.6152707791682734,0.13035174614239892,Inf,1.3597860514072637,1.8707555069292832,"No-take","2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2015-04-28",0.5090528653845736,0.17982293640533917,28,0.1407022781932848,0.8774034525758625,"Not modelled by Status","2015-04-28","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2015-10-09",1.6093474220635038,0.164155131043388,28,1.2730908792718936,1.945603964855114,"Not modelled by Status","2015-10-09","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2021-10-12",1.6258687632418667,0.20104815485824198,28,1.2140402869854876,2.0376972394982458,"Not modelled by Status","2021-10-12","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2022-12-01",1.9080153176874899,0.20104815485839256,28,1.4961868414308022,2.3198437939441776,"Not modelled by Status","2022-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2023-12-01",1.2717049418278237,0.20104815485797875,28,0.8598764655719837,1.6835334180836636,"Not modelled by Status","2023-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2024-12-19",1.8825634999076022,0.20104815485798547,28,1.4707350236517485,2.294391976163456,"Not modelled by Status","2024-12-19","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-02-04",1.5450489196772395,0.2010481548580742,28,1.1332204434212039,1.956877395933275,"Not modelled by Status","2025-02-04","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-11-13",1.6231681003738687,0.16415513104338086,28,1.2869115575822732,1.9594246431654643,"Not modelled by Status","2025-11-13","Bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2015-12-10",1.9086955624510191,0.10707356964405004,Inf,1.6988352222525398,2.1185559026494984,"Fished","2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2016-12-06",1.7345482796891045,0.10288272721269123,Inf,1.5329018397209708,1.9361947196572382,"Fished","2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2017-12-05",1.6853085591898405,0.11181209067072406,Inf,1.4661608884390944,1.9044562299405865,"Fished","2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2018-12-11",1.862971371489936,0.10707356889751318,Inf,1.653111032754642,2.07283171022523,"Fished","2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2021-01-21",1.9900560447218485,0.10288272721269612,Inf,1.7884096047537053,2.191702484689992,"Fished","2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-02-27",2.0939723769658753,0.10288272721274704,Inf,1.8923259369976322,2.2956188169341183,"Fished","2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-12-10",1.7232630732716503,0.10288272721269485,Inf,1.5216166333035095,1.924909513239791,"Fished","2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2015-12-10",1.7895915234316124,0.10736148825288941,Inf,1.5791668731293291,2.0000161737338957,"No-take","2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2016-12-06",1.7943152509118496,0.10288272721521613,Inf,1.5926688109387672,1.995961690884932,"No-take","2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2017-12-05",1.8289691245603967,0.10288272721542613,Inf,1.6273226845869027,2.030615564533891,"No-take","2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2018-12-11",1.779829673033625,0.10288272721558755,Inf,1.5781832330598144,1.9814761130074354,"No-take","2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2021-01-21",2.248678143037117,0.10288272721523836,Inf,2.047031703063991,2.4503245830102434,"No-take","2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-02-27",2.1538902305547643,0.10705102086848071,Inf,1.9440740851442964,2.363706375965232,"No-take","2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-12-10",1.742055203363071,0.10288272721522239,Inf,1.5404087633899763,1.9437016433361656,"No-take","2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2016-01-20",1.9703454678234569,0.12372120491062032,Inf,1.727856362074741,2.212834573572173,"Fished","2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2016-12-06",1.8230094967132962,0.12372120491035937,Inf,1.5805203909650918,2.0654986024615005,"Fished","2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2017-12-05",2.0003301264460234,0.21737059280846663,Inf,1.5742915932433075,2.4263686596487393,"Fished","2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2018-01-17",1.8057806180794587,0.15261937666825817,Inf,1.50665213646672,2.1049090996921973,"Fished","2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2019-01-22",2.081159696858526,0.12372120491036234,Inf,1.8386705911103158,2.323648802606736,"Fished","2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2021-01-21",1.9790783646797905,0.12372120491036634,Inf,1.7365892589315723,2.2215674704280084,"Fished","2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-04-02",1.9393748361255423,0.12372120491039117,Inf,1.6968857303772755,2.181863941873809,"Fished","2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2026-01-27",1.9942214198803045,0.12372120491039273,Inf,1.7517323141320347,2.2367105256285744,"Fished","2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2016-01-20",2.405432259357453,0.13458749647592197,Inf,2.1416456134952346,2.6692189052196715,"No-take","2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2016-12-06",2.017519677549416,0.12884650423721555,Inf,1.7649851697105863,2.270054185388246,"No-take","2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2017-12-05",2.1965563857476766,0.21536322647244724,Inf,1.774452218267337,2.6186605532280165,"No-take","2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2018-01-17",2.0490049344960957,0.15190650807650544,Inf,1.7512736496489023,2.3467362193432892,"No-take","2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2019-01-22",1.9685720994741982,0.12372120491351145,Inf,1.7260829937198159,2.2110612052285807,"No-take","2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2021-01-21",1.9463378569104428,0.12372120491351031,Inf,1.7038487511560627,2.188826962664823,"No-take","2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-04-02",2.1622999970068433,0.12875259733665945,Inf,1.9099495433110032,2.4146504507026836,"No-take","2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2026-01-27",2.067680066161326,0.1287525977097238,Inf,1.8153296117342932,2.3200305205883587,"No-take","2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2016-04-19",1.7781830235690204,0.18844681891219114,Inf,1.4088340454999844,2.1475320016380564,"Fished","2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2017-06-02",1.9140250206766571,0.18844681891173246,Inf,1.5446760426085202,2.283373998744794,"Fished","2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2018-06-26",1.8481338818336164,0.19215089014121892,Inf,1.471525057559515,2.224742706107718,"Fished","2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2019-06-06",2.01048759919309,0.18844681891167253,Inf,1.6411386211250705,2.3798365772611096,"Fished","2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2021-05-20",1.839794090807026,0.1884468189117184,Inf,1.4704451127389164,2.2091430688751355,"Fished","2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-04-09",1.8140751109276478,0.2102260670621417,Inf,1.4020395908743482,2.2261106309809477,"Fished","2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-12-02",1.3953033733010356,0.18844681891168077,Inf,1.0259543952329997,1.7646523513690715,"Fished","2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2026-03-01",1.428648535311479,0.18844681891164838,Inf,1.0592995572435067,1.7979975133794515,"Fished","2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2016-04-19",1.7269930123376043,0.1884468189120304,Inf,1.3576440342688831,2.096341990406325,"No-take","2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2017-06-02",1.9235053416173709,0.19215289166275215,Inf,1.54689259443315,2.3001180888015917,"No-take","2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2018-06-26",2.0455562921282184,0.1884468189117038,Inf,1.6762073140601375,2.414905270196299,"No-take","2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2019-06-06",2.1364873104933424,0.18844681891163748,Inf,1.7671383324253915,2.5058362885612935,"No-take","2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2021-05-20",1.7987405356200636,0.19214924056215976,Inf,1.4221349444615077,2.17534612677862,"No-take","2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-04-09",1.192216829894905,0.21019480128016357,Inf,0.7802425896482308,1.6041910701415791,"No-take","2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-12-02",1.0403287041015783,0.18844681891162976,Inf,0.6709797260336425,1.409677682169514,"No-take","2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2026-03-01",1.5910360409790885,0.18844681891162546,Inf,1.2216870629111611,1.9603850190470158,"No-take","2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2017-11-28",1.3284140011624859,0.2192303258863371,Inf,0.8987304581062862,1.7580975442186855,"Not modelled by Status","2017-11-28","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2018-11-27",1.4132003759350587,0.28719328594358395,Inf,0.8503118788839209,1.9760888729861965,"Not modelled by Status","2018-11-27","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2021-11-23",1.7906430017762833,0.26581992851485375,Inf,1.2696455155141584,2.3116404880384085,"Not modelled by Status","2021-11-23","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-10-30",1.6678023846642853,0.21386028203664384,Inf,1.2486439341488853,2.0869608351796853,"Not modelled by Status","2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2026-01-23",1.5041409224471298,0.21386028159472845,Inf,1.084982472797868,1.9232993720963916,"Not modelled by Status","2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2017-04-12",1.51043574726492,0.15923513630370104,Inf,1.1983406150363396,1.8225308794935002,"Not modelled by Status","2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2017-11-23",1.5220913546169208,0.15923513630339925,Inf,1.2099962223889318,1.8341864868449098,"Not modelled by Status","2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2018-04-24",1.3995938632237297,0.15923513630340225,Inf,1.087498730995735,1.7116889954517245,"Not modelled by Status","2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2018-11-29",1.5662997671271608,0.15923513630340005,Inf,1.2542046348991702,1.8783948993551514,"Not modelled by Status","2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2019-10-22",1.3724834469783531,0.15923513630339606,Inf,1.0603883147503703,1.684578579206336,"Not modelled by Status","2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2020-10-28",1.5297954072090325,0.15923513630340436,Inf,1.2177002749810335,1.8418905394370315,"Not modelled by Status","2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2025-10-24",0.42880406850885366,0.15923513630342648,Inf,0.11670893628081136,0.740899200736896,"Not modelled by Status","2025-10-24","Bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"2015-12-10",3.499999992865573,1.3367744649907378,Inf,1.6556323494630938,7.398985622642354,"Fished","2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 5.804, greater than the threshold of 1.5",NA,"large_fish"
"2026-02-21",1.2727272773831284,0.49545770759169566,Inf,0.5934342906654845,2.7295940731341433,"Fished","2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 5.804, greater than the threshold of 1.5",NA,"large_fish"
"2015-12-10",9.750000001904308,3.419192929156269,Inf,4.903427572157607,19.386948953200218,"No-take","2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 5.804, greater than the threshold of 1.5",NA,"large_fish"
"2026-02-21",16.16666666172073,4.532291325291988,Inf,9.332283082354337,28.006127615800587,"No-take","2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 5.804, greater than the threshold of 1.5",NA,"large_fish"
"2016-05-24",1.5454546851194153,0.4800846493109775,Inf,0.840691180282066,2.8410315699472335,"Fished","2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5",NA,"large_fish"
"2017-04-05",3.333333864158257,0.8133328052622987,Inf,2.066263984116652,5.3773935641114745,"Fished","2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5",NA,"large_fish"
"2018-03-28",1.909090902740948,0.5575544988190004,Inf,1.0770384077252109,3.383935102765728,"Fished","2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5",NA,"large_fish"
"2026-03-24",1.7500000903422934,0.5015970275367848,Inf,0.997839857192214,3.069130075456693,"Fished","2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5",NA,"large_fish"
"2016-05-24",1.7000000579810344,0.5383033941563786,Inf,0.9139380964819611,3.1621399832877644,"No-take","2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5",NA,"large_fish"
"2017-04-05",1.0999999571558794,0.40018261099370167,Inf,0.5391672622044855,2.2442013648893058,"No-take","2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5",NA,"large_fish"
"2018-03-28",1.0909090298912627,0.3794872008125623,Inf,0.5516794031914578,2.1571994615236396,"No-take","2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5",NA,"large_fish"
"2026-03-24",2.416666545944543,0.634892209813622,Inf,1.4440896041706532,4.044262334844259,"No-take","2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5",NA,"large_fish"
